Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
bankintegration,com.nagad.bank,BengalCommercialBank,run,Magic Number,The method contains a magic number: 20,60
bankintegration,com.nagad.bank,BengalCommercialBank,run,Magic Number,The method contains a magic number: 300000,60
bankintegration,com.nagad.bank,HomePay,recharge,Long Method,The method has 109 lines of code.,73
bankintegration,com.nagad.bank,HomePay,recharge,Long Statement,The length of the statement "String body="{\n" + "\t\"merchantAggregatorId\":\"" + this.maId + "\"`\n"+ "\t\"requestDateTime\":\""+ datetime+ "\"`\n"+ "\t\"random\":\""+ random+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 203.,73
bankintegration,com.nagad.bank,HomePay,recharge,Long Statement,The length of the statement "ResponseEntity<String> completeResponse=this.apiGateway.exchange(url`HttpMethod.POST`completeRequestEntity`String.class);" is 121.,73
bankintegration,com.nagad.bank,HomePay,recharge,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(completeDecodedSensitiveData`decoder.decode(key)`decoder.decode(iv));" is 124.,73
bankintegration,com.nagad.bank,HomePay,recharge,Long Statement,The length of the statement "Map<String`Object> responseSensitiveDataMap=(Map<String`Object>)responseMapper.readValue(responseSensitiveData`Object.class);" is 125.,73
bankintegration,com.nagad.bank,HomePay,recharge,Magic Number,The method contains a magic number: 20,73
bankintegration,com.nagad.bank,HomePay,recharge,Magic Number,The method contains a magic number: 300000,73
bankintegration,com.nagad.bank,HomePay,prepareTxnData,Magic Number,The method contains a magic number: 2000,218
bankintegration,com.nagad.bank,HomePay,prepareTxnData,Magic Number,The method contains a magic number: 100,218
bankintegration,com.nagad.bank,HomePay,prepareTxnData,Magic Number,The method contains a magic number: 102.5,218
bankintegration,com.nagad.bank,HomePay,prepareTxnData,Magic Number,The method contains a magic number: 100,218
bankintegration,com.nagad.bank,HomePay,prepareTxnData,Magic Number,The method contains a magic number: 2.5,218
bankintegration,com.nagad.bank,HomePay,verifyAccount,Long Statement,The length of the statement "String body="{\n" + "\t\"requestId\":\"" + System.currentTimeMillis() + "\"`\n"+ "\t\"accountNo\":\""+ accountNumber+ "\"`\n"+ "\t\"accountNoType\":\"M\"`\n"+ "\t\"purpose\":\"remittance\"\n"+ "}";" is 197.,283
bankintegration,com.nagad.bank,HomePay,verifyAccount,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(verifyAccountRequest`HttpMethod.POST`requestEntity`String.class);" is 122.,283
bankintegration,com.nagad.bank,HomePay,checkAccountAndTransactionEligibility,Long Identifier,The length of the field checkAccountAndTransactionEligibilityUrl is 40.,314
bankintegration,com.nagad.bank,HomePay,checkAccountAndTransactionEligibility,Long Statement,The length of the statement "String body="{\n" + " \"requestId\": \"Bank123\"`\n" + " \"accountNo\": \"" + accountNumber + "\"`\n"+ " \"accountNoType\": \"M\"`\n"+ " \"txnType\": \"remittance\"`\n"+ " \"txnAmount\": \""+ amount+ "\"\n"+ "}";" is 212.,314
bankintegration,com.nagad.bank,HomePay,checkAccountAndTransactionEligibility,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(verifyAccountRequest`HttpMethod.POST`requestEntity`String.class);" is 122.,314
bankintegration,com.nagad.bank,HomePay,checkTransactionEligibility,Long Identifier,The length of the field checkTransactionEligibilityUrl is 30.,344
bankintegration,com.nagad.bank,HomePay,checkTransactionEligibility,Long Statement,The length of the statement "String body="{\n" + " \"requestId\": \"Bank123\"`\n" + " \"accountNo\": \"" + accountNumber + "\"`\n"+ " \"accountNoType\": \"M\"`\n"+ " \"txnType\": \"remittance\"`\n"+ " \"txnAmount\": \""+ amount+ "\"\n"+ "}";" is 212.,344
bankintegration,com.nagad.bank,HomePay,checkTransactionEligibility,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(verifyAccountRequest`HttpMethod.POST`requestEntity`String.class);" is 122.,344
bankintegration,com.nagad.bank,HomePay,status,Complex Conditional,The conditional expression requestDateTime == null || requestDateTime.trim().isEmpty() || referenceNo == null || referenceNo.trim().isEmpty() is complex.,374
bankintegration,com.nagad.bank,HomePay,status,Long Statement,The length of the statement "if (requestDateTime == null || requestDateTime.trim().isEmpty() || referenceNo == null || referenceNo.trim().isEmpty()) throw new Exception("Invalid requestDateTime or referenceNo");" is 182.,374
bankintegration,com.nagad.bank,HomePay,status,Long Statement,The length of the statement "Map<String`Object> decryptedSensitiveDataMap=(Map<String`Object>)mapper.readValue(response.getBody().toString()`Object.class);" is 126.,374
bankintegration,com.nagad.bank,MidlandBank,bankToNagad,Magic Number,The method contains a magic number: 20,67
bankintegration,com.nagad.bank,MidlandBank,bankToNagad,Magic Number,The method contains a magic number: 300000,67
bankintegration,com.nagad.bank,MidlandBank,initialize,Long Statement,The length of the statement "String body="{\n" + "\t\"merchantAggregatorId\":\"" + this.maId + "\"`\n"+ "\t\"requestDateTime\":\""+ datetime+ "\"`\n"+ "\t\"random\":\""+ random+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 203.,76
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Identifier,The length of the identifier decryptedRechargeSensitiveDataMap is 33.,151
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Parameter List,The method has 5 parameters. ,151
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Statement,The length of the statement "String txnRawDataToBeEncrypted=this.objectMapper.writeValueAsString(prepareTxnRequestData.prepare(accountNo`amount`bankTransactionId`datetime`(String)initializeResponse.get("challenge")`this.mcId`this.mcHmac));" is 210.,151
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encryptWithAes(txnRawDataToBeEncrypted`decoder.decode((String)initializeResponse.get("key"))`decoder.decode((String)initializeResponse.get("iv")));" is 179.,151
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Statement,The length of the statement "String body1="{\n" + "\t\"sensitiveData\": \"" + sensitiveData + "\"`\n"+ "\t\"aggregatorAdditionalInfo\": {\"aggregatorName\": \"Bank Aggreagator two\"}\n"+ "}";" is 162.,151
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Statement,The length of the statement "ResponseEntity<String> completeResponse=this.apiGateway.exchange(url`HttpMethod.POST`completeRequestEntity`String.class);" is 121.,151
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(completeDecodedSensitiveData`decoder.decode((String)initializeResponse.get("key"))`decoder.decode((String)initializeResponse.get("iv")));" is 192.,151
bankintegration,com.nagad.bank,MidlandBank,recharge,Long Statement,The length of the statement "Map<String`Object> decryptedRechargeSensitiveDataMap=(Map<String`Object>)this.objectMapper.readValue(responseSensitiveData`Object.class);" is 137.,151
bankintegration,com.nagad.bank.model,BeneficiaryInfo,toString,Long Statement,The length of the statement "return "BeneficiaryInfo{" + "accountNoType='" + accountNoType + '\''+ "` accountNo='"+ accountNo+ '\''+ "` userType='"+ userType+ '\''+ '}';" is 140.,58
bankintegration,com.nagad.bank.model,CryptoUtility,decrypt,Long Statement,The length of the statement "catch ( NoSuchPaddingException|InvalidKeyException|BadPaddingException|IllegalBlockSizeException|NoSuchAlgorithmException var6) {" is 129.,45
bankintegration,com.nagad.bank.model,CryptoUtility,decrypt,Magic Number,The method contains a magic number: 2,45
bankintegration,com.nagad.bank.model,CryptoUtility,decryptWithAESAndIV,Magic Number,The method contains a magic number: 16,58
bankintegration,com.nagad.bank.model,CryptoUtility,signWithHMAC,Magic Number,The method contains a magic number: 1024,118
bankintegration,com.nagad.bank.model,CryptoUtility,encrypt,Long Statement,The length of the statement "catch ( NoSuchPaddingException|BadPaddingException|IllegalBlockSizeException|InvalidKeyException|NoSuchAlgorithmException var6) {" is 129.,142
bankintegration,com.nagad.bank.model,CryptoUtility,generateRandomNumber,Magic Number,The method contains a magic number: 10,265
bankintegration,com.nagad.bank.model,CryptoUtility,decryptWithAes,Magic Number,The method contains a magic number: 2,297
bankintegration,com.nagad.bank.model,PostmantDataPrepare,generateInitialRequestBody,Long Statement,The length of the statement "System.out.println("Initialization Request Body: " + "{\n" + "\t\"merchantAggregatorId\":\"" + maId + "\"`\n"+ "\t\"requestDateTime\":\""+ datetime+ "\"`\n"+ "\t\"random\":\""+ random+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}");" is 240.,69
bankintegration,com.nagad.bank.model,PostmantDataPrepare,generateInitialRequestBody,Magic Number,The method contains a magic number: 20,69
bankintegration,com.nagad.bank.model,PostmantDataPrepare,generateInitialRequestBody,Magic Number,The method contains a magic number: 300000,69
bankintegration,com.nagad.bank.model,PostmantDataPrepare,rechargeSensitiveData,Long Parameter List,The method has 5 parameters. ,122
bankintegration,com.nagad.bank.model,PostmantDataPrepare,rechargeSensitiveData,Long Statement,The length of the statement "String txnRawDataToBeEncrypted=this.objectMapper.writeValueAsString(this.prepare(accountNo`amount`bankTransactionId`datetime`random));" is 134.,122
bankintegration,com.nagad.bank.model,PostmantDataPrepare,rechargeSensitiveData,Magic Number,The method contains a magic number: 20,122
bankintegration,com.nagad.bank.model,PostmantDataPrepare,rechargeSensitiveData,Magic Number,The method contains a magic number: 300000,122
bankintegration,com.nagad.bank.model,PostmantDataPrepare,decryptRechargeData,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(completeDecodedSensitiveData`decoder.decode(key)`decoder.decode(iv));" is 124.,147
bankintegration,com.nagad.bank.model,PostmantDataPrepare,prepare,Long Parameter List,The method has 5 parameters. ,163
bankintegration,com.nagad.bank.model,PrepareTxnRequestData,prepare,Long Parameter List,The method has 7 parameters. ,43
bankintegration,com.nagad.bank.model,TransactionInfo,TransactionInfo,Long Parameter List,The method has 10 parameters. ,34
bankintegration,com.nagad.bank.model,TransactionInfo,toString,Long Statement,The length of the statement "return "TransactionInfo{" + "beneficiaryInfo=" + beneficiaryInfo + "` merchantAggregatorId='"+ merchantId+ '\''+ "` amount='"+ amount+ '\''+ "` currency='"+ currency+ '\''+ "` requestDateTime='"+ requestDateTime+ '\''+ "` referenceNo='"+ referenceNo+ '\''+ "` channel='"+ channel+ '\''+ "` challenge='"+ challenge+ '\''+ "` txnAdditionalInfo="+ txnAdditionalInfo+ '}';" is 368.,130
